customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
8845,34,Female,Lucknow,Product Manager,Contract,758157,488,0.6,0,130398,2025-10-01
8846,36,Non-binary,Mumbai,Product Manager,Salaried,1546615,432,0.57,0,1052,2023-12-09
8847,39,Male,Ahmedabad,Designer,Freelance,1606516,300,0.6,31782,176561,2024-05-13
8848,29,Non-binary,Hyderabad,Data Scientist,Contract,1558386,798,0.58,483060,309706,2024-12-02
8849,38,Non-binary,Nagpur,Consultant,Contract,1860961,701,0.22,19717,125201,2021-03-22
8850,31,Non-binary,Chennai,Banker,Contract,1389063,314,0.38,0,1052,2024-10-15
8851,29,Female,Chennai,Designer,Freelance,1074642,470,0.37,28937,139567,2023-09-26
8852,28,Non-binary,Nagpur,Software Engineer,Salaried,1814241,362,0.51,750050,439295,2022-03-28
8853,32,Male,Surat,Sales,Salaried,315140,688,0.44,770018,1052,2025-03-09
8854,40,Female,Indore,Product Manager,Freelance,1189651,437,0.31,548820,229665,2024-03-08
8855,34,Non-binary,Mumbai,Product Manager,Freelance,405039,722,0.55,15849,198872,2024-01-01
8856,33,Female,Mumbai,Banker,Freelance,666431,748,0.18,578592,82085,2022-10-20
8857,33,Female,Jaipur,Data Scientist,Salaried,1813809,353,0.57,624478,57020,2022-05-20
8858,35,Male,Mumbai,Software Engineer,Contract,1657830,317,0.44,210018,246696,2025-10-01
8859,24,Non-binary,Surat,Data Scientist,Contract,440030,639,0.0,18407,109759,2025-08-29
8860,38,Male,Bengaluru,Banker,Freelance,439532,459,0.19,7705,57595,2021-12-01
8861,30,Female,Jaipur,Data Scientist,Freelance,1035880,413,0.6,0,69490,2025-10-01
8862,38,Female,Ahmedabad,Product Manager,Salaried,300534,601,0.12,9170,155312,2020-10-09
8863,35,Non-binary,Ahmedabad,Software Engineer,Salaried,1871360,613,0.42,725204,471136,2021-11-15
8864,36,Female,Jaipur,Banker,Freelance,1044367,501,0.12,0,1052,2022-01-23
8865,24,Non-binary,Indore,Designer,Freelance,1998831,447,0.06,522339,208766,2025-10-01
8866,37,Non-binary,Indore,Banker,Freelance,883688,607,0.07,0,461201,2022-09-10
8867,28,Non-binary,Nagpur,Data Scientist,Contract,1998831,358,0.3,0,58894,2023-12-18
8868,40,Non-binary,Nagpur,Software Engineer,Salaried,300534,444,0.43,0,3187,2025-10-01
8869,31,Non-binary,Surat,Consultant,Contract,1458058,511,0.45,1260,1052,2021-09-30
8870,31,Female,Ahmedabad,Designer,Freelance,1094831,300,0.0,20968,8947,2024-12-04
8871,31,Non-binary,Delhi,Sales,Contract,457476,376,0.35,8697,499921,2025-05-16
8872,40,Non-binary,Lucknow,Designer,Freelance,1836231,503,0.1,3449,257645,2022-02-08
8873,36,Male,Chennai,Product Manager,Freelance,728342,449,0.21,5513,420921,2022-09-06
8874,40,Female,Chennai,Designer,Salaried,794352,850,0.2,0,44285,2023-09-19
8875,33,Non-binary,Delhi,Data Scientist,Contract,1568687,477,0.0,21363,1052,2021-01-02
8876,40,Male,Jaipur,Software Engineer,Salaried,766385,321,0.4,481001,72875,2025-10-01
8877,35,Non-binary,Delhi,Consultant,Salaried,1781865,800,0.43,0,68489,2024-03-24
8878,37,Female,Kolkata,Consultant,Freelance,563767,405,0.36,219994,499921,2024-01-11
8879,29,Male,Jaipur,Software Engineer,Contract,1043350,582,0.47,501340,492213,2025-07-13
8880,36,Non-binary,Delhi,Designer,Freelance,1465077,483,0.52,615066,63909,2021-12-29
8881,40,Non-binary,Chennai,Banker,Salaried,300534,549,0.58,36813,381805,2025-10-01
8882,40,Non-binary,Chennai,Sales,Contract,718284,554,0.15,3111,9289,2024-05-14
8883,40,Male,Jaipur,Software Engineer,Salaried,1998831,507,0.6,280265,188189,2023-02-27
8884,30,Non-binary,Nagpur,Consultant,Contract,1194040,694,0.5,14216,79235,2022-07-10
8885,30,Non-binary,Hyderabad,Consultant,Freelance,1854442,582,0.48,10443,94995,2020-10-03
8886,38,Male,Indore,Designer,Freelance,300534,754,0.3,4115,1052,2023-11-09
8887,40,Non-binary,Pune,Software Engineer,Salaried,453230,300,0.48,0,1052,2023-04-16
8888,27,Male,Pune,Consultant,Contract,1711438,670,0.14,507749,499921,2022-01-18
8889,39,Non-binary,Chennai,Software Engineer,Contract,1374766,300,0.28,930900,184996,2022-04-16
8890,37,Male,Nagpur,Designer,Contract,1243639,596,0.13,138080,180506,2023-04-18
8891,35,Non-binary,Lucknow,Banker,Contract,568955,656,0.59,26992,1052,2025-10-01
8892,29,Non-binary,Indore,Software Engineer,Salaried,1695295,466,0.22,0,40432,2025-05-20
8893,24,Non-binary,Nagpur,Banker,Freelance,1447520,698,0.22,0,499921,2022-07-30
8894,35,Male,Mumbai,Designer,Freelance,1911029,401,0.6,427387,499921,2021-12-26
8895,37,Male,Lucknow,Product Manager,Salaried,909976,566,0.08,847364,84809,2025-09-01
8896,32,Female,Nagpur,Banker,Freelance,1892934,579,0.25,720131,183767,2023-10-15
8897,40,Non-binary,Mumbai,Banker,Contract,1563580,564,0.57,40914,328958,2025-10-01
8898,28,Non-binary,Kolkata,Designer,Contract,1522834,451,0.0,33225,31960,2025-08-14
8899,33,Male,Nagpur,Software Engineer,Salaried,1743142,375,0.31,0,100097,2021-08-30
8900,31,Non-binary,Delhi,Sales,Salaried,801468,540,0.07,0,90947,2021-08-11
8901,27,Non-binary,Lucknow,Consultant,Contract,1115348,300,0.2,0,20525,2025-10-01
8902,40,Male,Jaipur,Consultant,Contract,1150183,791,0.53,0,418677,2022-01-08
8903,40,Male,Pune,Product Manager,Freelance,577966,353,0.16,6534,123981,2022-08-10
8904,40,Non-binary,Nagpur,Banker,Freelance,1060520,724,0.09,20354,21187,2025-02-06
8905,38,Non-binary,Mumbai,Consultant,Freelance,1030192,393,0.12,237887,143803,2021-11-25
8906,34,Female,Bengaluru,Product Manager,Salaried,1521878,416,0.26,0,424525,2025-01-19
8907,23,Non-binary,Ahmedabad,Consultant,Contract,300534,579,0.37,151304,307999,2022-06-21
8908,35,Female,Delhi,Data Scientist,Contract,1330738,320,0.43,0,473143,2022-04-12
8909,30,Female,Pune,Sales,Salaried,1777825,832,0.18,133,499921,2025-02-04
8910,25,Non-binary,Pune,Sales,Salaried,1998831,452,0.25,15434,177726,2025-08-08
8911,25,Non-binary,Pune,Product Manager,Contract,1194560,325,0.33,11068,63866,2025-10-01
8912,25,Non-binary,Indore,Data Scientist,Contract,1731872,477,0.6,66270,434769,2025-03-02
8913,28,Male,Vadodara,Designer,Salaried,1793724,712,0.54,11849,472692,2025-10-01
8914,26,Male,Lucknow,Software Engineer,Salaried,685999,325,0.6,0,302291,2024-05-25
8915,40,Non-binary,Mumbai,Banker,Freelance,441044,311,0.21,0,1052,2022-01-18
8916,37,Male,Vadodara,Product Manager,Contract,844123,652,0.01,0,473551,2024-05-01
8917,24,Non-binary,Surat,Consultant,Contract,1732808,537,0.29,0,34306,2023-11-03
8918,26,Non-binary,Mumbai,Software Engineer,Salaried,1249917,300,0.14,0,196012,2022-10-02
8919,36,Male,Mumbai,Software Engineer,Freelance,1069291,410,0.44,151617,457791,2022-12-16
8920,38,Female,Jaipur,Product Manager,Freelance,751314,575,0.17,811539,1186,2025-10-01
8921,26,Female,Jaipur,Product Manager,Salaried,300534,735,0.6,0,442409,2021-11-17
8922,26,Female,Delhi,Product Manager,Salaried,318574,526,0.39,0,5859,2021-08-22
8923,23,Male,Jaipur,Sales,Freelance,1191233,587,0.0,1980,320927,2025-09-16
8924,35,Non-binary,Surat,Designer,Freelance,1411407,499,0.48,0,1052,2024-07-26
8925,36,Female,Bengaluru,Product Manager,Freelance,1437874,658,0.23,262689,477916,2022-02-24
8926,40,Male,Nagpur,Software Engineer,Salaried,388739,377,0.54,0,339802,2025-10-01
8927,39,Male,Hyderabad,Product Manager,Contract,1680397,333,0.6,0,48105,2021-08-07
8928,24,Non-binary,Hyderabad,Consultant,Salaried,1638115,318,0.05,0,158387,2023-07-17
8929,25,Non-binary,Vadodara,Sales,Freelance,816189,300,0.0,0,38765,2022-09-04
8930,31,Male,Hyderabad,Banker,Contract,356251,330,0.51,0,153504,2025-01-07
8931,25,Non-binary,Bengaluru,Designer,Freelance,690808,561,0.01,0,112180,2024-04-08
8932,38,Female,Hyderabad,Product Manager,Contract,1042608,300,0.22,756020,82503,2025-05-22
8933,33,Male,Hyderabad,Product Manager,Freelance,1146380,368,0.49,259771,499921,2025-07-28
8934,31,Male,Indore,Designer,Contract,475111,320,0.27,188283,499921,2023-11-30
8935,33,Non-binary,Lucknow,Banker,Freelance,803456,740,0.6,0,1052,2021-06-26
8936,40,Male,Jaipur,Product Manager,Salaried,1549774,813,0.58,141234,347151,2024-08-07
8937,40,Non-binary,Kolkata,Sales,Freelance,1398739,372,0.55,0,77031,2022-06-18
8938,26,Non-binary,Pune,Banker,Contract,1077997,805,0.04,11855,101513,2023-02-04
8939,30,Non-binary,Indore,Sales,Salaried,629780,366,0.51,978661,208337,2025-10-01
8940,39,Female,Surat,Product Manager,Salaried,736760,555,0.6,10334,499921,2025-10-01
8941,37,Non-binary,Surat,Software Engineer,Salaried,434500,849,0.08,1427,330008,2021-12-18
8942,32,Male,Hyderabad,Sales,Salaried,826940,724,0.07,849355,163595,2023-09-22
8943,33,Female,Chennai,Data Scientist,Contract,837110,300,0.41,178916,190955,2023-01-02
8944,27,Non-binary,Indore,Product Manager,Contract,1429226,539,0.44,0,1052,2025-02-26
8945,34,Non-binary,Delhi,Consultant,Salaried,1127871,639,0.01,0,23380,2021-08-11
8946,28,Female,Pune,Software Engineer,Freelance,1898697,330,0.56,9721,382962,2025-10-01
8947,33,Male,Kolkata,Sales,Freelance,300534,728,0.28,663097,37164,2025-08-08
8948,23,Non-binary,Pune,Sales,Salaried,1375518,703,0.07,5878,156100,2025-10-01
8949,32,Female,Nagpur,Consultant,Contract,1951808,765,0.22,21763,450983,2021-10-07
8950,30,Non-binary,Chennai,Software Engineer,Freelance,1259522,775,0.6,18603,10145,2022-10-21
8951,28,Male,Pune,Banker,Salaried,467293,730,0.13,0,222998,2022-11-09
8952,38,Non-binary,Surat,Product Manager,Contract,777259,654,0.1,0,1052,2024-11-26
8953,38,Male,Nagpur,Designer,Freelance,1121006,758,0.6,30494,359786,2022-03-24
8954,31,Female,Hyderabad,Data Scientist,Freelance,747849,341,0.48,31233,374341,2022-10-06
8955,36,Non-binary,Hyderabad,Designer,Salaried,1998831,598,0.4,0,1052,2022-11-20
8956,26,Female,Hyderabad,Product Manager,Salaried,824183,826,0.59,14736,366760,2025-03-17
8957,40,Male,Hyderabad,Software Engineer,Salaried,493984,300,0.6,11867,412948,2025-01-25
8958,29,Female,Chennai,Consultant,Contract,1644454,359,0.6,64773,105283,2022-05-12
8959,35,Female,Mumbai,Product Manager,Contract,590155,755,0.14,348396,90756,2022-08-02
8960,28,Non-binary,Hyderabad,Product Manager,Salaried,1428461,459,0.53,109203,1052,2025-01-23
8961,28,Non-binary,Mumbai,Sales,Salaried,334982,814,0.04,0,1052,2023-03-29
8962,23,Female,Kolkata,Banker,Salaried,1186046,362,0.28,742257,499921,2022-08-15
8963,34,Non-binary,Ahmedabad,Banker,Contract,1520918,564,0.55,7925,254025,2021-12-21
8964,37,Male,Mumbai,Consultant,Contract,991210,438,0.14,32886,1052,2025-09-04
8965,38,Non-binary,Vadodara,Sales,Contract,819715,423,0.12,536785,467481,2022-02-20
8966,32,Female,Chennai,Banker,Contract,393943,739,0.42,124855,348610,2021-08-31
8967,37,Male,Pune,Sales,Contract,980974,300,0.36,884708,119730,2025-03-31
8968,26,Female,Vadodara,Designer,Salaried,710487,782,0.38,375568,165973,2024-05-29
8969,40,Female,Chennai,Consultant,Freelance,1837482,546,0.58,635479,496464,2024-12-15
8970,35,Female,Bengaluru,Product Manager,Contract,871469,300,0.49,4100,499921,2021-08-12
8971,32,Female,Surat,Product Manager,Salaried,972012,327,0.43,0,34799,2025-10-01
8972,38,Non-binary,Hyderabad,Sales,Contract,454788,300,0.34,525583,382213,2022-12-31
8973,38,Non-binary,Surat,Software Engineer,Salaried,876789,300,0.32,0,21493,2022-09-04
8974,27,Non-binary,Indore,Data Scientist,Freelance,1074165,368,0.05,22402,221429,2025-05-01
8975,34,Male,Delhi,Sales,Freelance,1972452,300,0.27,0,345222,2025-03-16
8976,40,Non-binary,Nagpur,Product Manager,Contract,461359,397,0.19,0,253058,2023-11-24
8977,27,Female,Surat,Sales,Salaried,646019,670,0.13,550498,346765,2022-05-16
8978,39,Non-binary,Vadodara,Sales,Contract,981092,300,0.47,16638,30254,2022-11-14
8979,40,Female,Hyderabad,Product Manager,Contract,1584604,619,0.6,35425,173761,2023-05-14
8980,35,Male,Ahmedabad,Designer,Freelance,1676752,756,0.32,272385,21769,2022-12-22
8981,35,Non-binary,Indore,Data Scientist,Contract,1179106,570,0.32,0,320035,2021-12-23
8982,36,Non-binary,Nagpur,Designer,Freelance,1906527,693,0.5,800344,177417,2023-01-02
8983,27,Male,Kolkata,Sales,Salaried,1780309,513,0.49,3130,119757,2022-05-30
8984,29,Non-binary,Pune,Product Manager,Contract,522530,846,0.16,25463,497712,2025-06-07
8985,34,Non-binary,Jaipur,Consultant,Contract,1033469,566,0.45,0,412610,2021-07-22
8986,40,Non-binary,Bengaluru,Banker,Contract,749717,561,0.6,0,488995,2022-04-02
8987,31,Non-binary,Kolkata,Data Scientist,Freelance,707689,703,0.05,0,1052,2023-11-16
8988,40,Female,Indore,Sales,Salaried,663510,364,0.08,652043,19116,2022-09-03
8989,26,Male,Ahmedabad,Sales,Salaried,990327,445,0.14,822762,439088,2025-10-01
8990,33,Male,Chennai,Banker,Freelance,1998831,686,0.39,141721,489818,2021-02-26
8991,27,Non-binary,Bengaluru,Sales,Salaried,580114,373,0.37,182239,1052,2025-10-01
8992,33,Male,Pune,Banker,Freelance,885290,408,0.09,112790,313529,2022-05-24
8993,39,Female,Hyderabad,Designer,Freelance,300534,346,0.6,3591,336163,2021-01-26
8994,40,Non-binary,Indore,Banker,Salaried,661690,484,0.39,17345,90249,2024-07-06
8995,39,Non-binary,Pune,Designer,Contract,508101,300,0.58,999134,499921,2025-03-16
8996,28,Male,Surat,Product Manager,Contract,300534,390,0.55,34834,1052,2022-09-17
8997,27,Male,Delhi,Sales,Salaried,519903,765,0.59,204199,260298,2024-09-27
8998,39,Non-binary,Jaipur,Sales,Salaried,1994615,385,0.6,4988,461800,2024-05-09
8999,28,Non-binary,Delhi,Software Engineer,Salaried,1465947,336,0.19,0,418200,2021-03-13
9000,40,Non-binary,Pune,Banker,Freelance,1646733,747,0.6,999134,424457,2021-09-28
9001,37,Non-binary,Ahmedabad,Consultant,Freelance,1217599,300,0.39,895547,339399,2025-10-01
9002,38,Male,Pune,Product Manager,Salaried,1375177,417,0.11,740639,345330,2021-03-21
9003,37,Non-binary,Delhi,Designer,Salaried,564288,300,0.37,571052,409386,2022-09-27
9004,31,Non-binary,Bengaluru,Data Scientist,Salaried,1657866,762,0.4,0,367036,2022-11-28
9005,32,Non-binary,Jaipur,Designer,Freelance,581870,539,0.43,368236,62933,2024-08-14
9006,40,Male,Mumbai,Designer,Freelance,1396229,300,0.34,931109,409586,2025-10-01
9007,40,Non-binary,Hyderabad,Sales,Salaried,896513,732,0.38,10071,414457,2022-04-11
9008,29,Female,Chennai,Software Engineer,Salaried,1262512,582,0.0,14955,36022,2024-12-03
9009,24,Female,Lucknow,Consultant,Salaried,1740422,834,0.6,26956,499921,2022-09-14
9010,37,Non-binary,Bengaluru,Banker,Contract,1998831,307,0.15,0,33973,2022-06-20
9011,28,Non-binary,Chennai,Product Manager,Contract,1700978,548,0.44,220257,248049,2025-03-27
9012,25,Male,Surat,Data Scientist,Contract,1414831,300,0.28,0,39123,2022-11-27
9013,30,Non-binary,Lucknow,Sales,Contract,552138,300,0.49,0,78382,2024-07-17
9014,34,Non-binary,Surat,Sales,Contract,1517298,700,0.42,353311,102893,2025-08-16
9015,37,Non-binary,Mumbai,Banker,Freelance,860883,300,0.6,19898,384843,2021-08-31
9016,27,Non-binary,Chennai,Data Scientist,Salaried,757474,314,0.6,0,111116,2021-06-20
9017,37,Female,Chennai,Product Manager,Contract,985460,727,0.49,0,484057,2025-10-01
9018,34,Non-binary,Kolkata,Sales,Contract,600619,482,0.6,146622,387198,2023-04-08
9019,35,Male,Vadodara,Software Engineer,Freelance,1824500,850,0.55,0,59836,2025-05-07
9020,37,Male,Ahmedabad,Sales,Contract,1110478,300,0.26,585018,149724,2023-07-25
9021,40,Non-binary,Vadodara,Banker,Contract,941078,300,0.18,29101,1052,2025-08-23
9022,38,Female,Surat,Banker,Freelance,1055581,541,0.12,6675,195382,2021-02-08
9023,29,Male,Pune,Product Manager,Salaried,431882,601,0.57,11845,253748,2025-09-15
9024,26,Male,Vadodara,Software Engineer,Salaried,1616625,550,0.34,17536,38692,2022-06-24
9025,37,Non-binary,Surat,Banker,Salaried,1136608,802,0.54,0,1052,2023-07-01
9026,38,Non-binary,Lucknow,Banker,Contract,1600287,485,0.54,506329,396898,2025-04-03
9027,23,Female,Nagpur,Sales,Contract,1396296,602,0.16,0,1052,2025-04-26
9028,37,Non-binary,Delhi,Designer,Salaried,1784228,692,0.41,752084,290199,2024-05-05
9029,37,Male,Surat,Software Engineer,Freelance,1690619,430,0.55,0,80066,2022-07-17
9030,30,Non-binary,Pune,Consultant,Contract,1536816,300,0.18,0,456643,2025-10-01
9031,32,Non-binary,Lucknow,Sales,Contract,300534,771,0.17,0,128826,2022-06-07
9032,34,Male,Ahmedabad,Designer,Freelance,1794176,735,0.49,0,162349,2024-05-11
9033,23,Male,Surat,Designer,Freelance,488213,450,0.01,9800,60913,2025-02-16
9034,40,Non-binary,Nagpur,Consultant,Salaried,306976,354,0.6,11059,58099,2022-10-24
9035,34,Non-binary,Pune,Consultant,Salaried,744106,388,0.6,219324,436442,2024-12-09
9036,34,Female,Indore,Consultant,Salaried,929981,653,0.21,590039,288449,2022-08-10
9037,24,Non-binary,Pune,Banker,Salaried,1165306,386,0.2,0,144651,2022-08-18
9038,27,Male,Vadodara,Designer,Salaried,1728411,708,0.17,0,355083,2025-10-01
9039,25,Male,Indore,Software Engineer,Salaried,1203192,350,0.08,0,129818,2022-02-20
9040,28,Female,Indore,Consultant,Salaried,1998831,600,0.44,0,80137,2024-06-13
9041,36,Female,Indore,Banker,Salaried,650032,850,0.6,612455,63645,2022-08-02
9042,31,Female,Delhi,Banker,Salaried,635913,733,0.6,0,9026,2022-12-19
9043,31,Male,Indore,Product Manager,Salaried,1479795,696,0.1,999134,10652,2022-07-26
9044,30,Male,Ahmedabad,Product Manager,Salaried,1719612,655,0.3,16850,1052,2024-04-05
9045,36,Non-binary,Bengaluru,Designer,Freelance,1895722,411,0.6,0,499921,2020-10-03
9046,39,Male,Jaipur,Product Manager,Salaried,328877,368,0.49,12509,64759,2021-11-24
9047,37,Non-binary,Chennai,Data Scientist,Contract,1553299,385,0.48,0,112955,2022-08-03
9048,24,Male,Indore,Software Engineer,Salaried,1613493,565,0.47,17439,53123,2025-07-03
9049,30,Non-binary,Pune,Data Scientist,Contract,1506575,364,0.29,0,79699,2024-09-02
9050,23,Female,Jaipur,Consultant,Salaried,1833412,575,0.12,0,1052,2021-02-07
9051,39,Male,Vadodara,Consultant,Salaried,1543943,689,0.2,0,1052,2021-09-27
9052,26,Non-binary,Bengaluru,Software Engineer,Salaried,465095,564,0.0,13160,1052,2022-10-05
9053,39,Male,Bengaluru,Product Manager,Salaried,1737292,433,0.03,0,282293,2025-10-01
9054,34,Male,Chennai,Software Engineer,Freelance,1659713,502,0.19,0,228289,2024-06-02
9055,24,Non-binary,Hyderabad,Designer,Freelance,1440790,322,0.09,0,336009,2021-10-05
9056,30,Female,Nagpur,Banker,Contract,1488029,775,0.39,161306,129610,2025-10-01
9057,28,Female,Vadodara,Product Manager,Salaried,335950,479,0.29,661180,203045,2024-08-05
9058,32,Female,Bengaluru,Data Scientist,Salaried,1492884,335,0.5,510112,97443,2022-10-14
9059,24,Male,Delhi,Sales,Salaried,1998831,300,0.57,0,147141,2025-10-01
9060,32,Male,Kolkata,Banker,Salaried,1576384,810,0.07,37211,386940,2022-06-21
9061,26,Non-binary,Kolkata,Banker,Freelance,1388193,624,0.19,0,1052,2025-10-01
9062,38,Female,Hyderabad,Product Manager,Contract,654937,300,0.18,10347,354517,2024-01-21
9063,29,Male,Bengaluru,Designer,Salaried,353650,366,0.6,177476,301750,2025-05-07
9064,40,Female,Nagpur,Consultant,Freelance,1998831,534,0.6,0,103045,2024-02-22
9065,27,Non-binary,Nagpur,Banker,Salaried,524517,762,0.59,850660,65222,2024-10-21
9066,29,Female,Surat,Sales,Salaried,1011593,334,0.05,18143,109690,2023-08-24
9067,36,Non-binary,Delhi,Software Engineer,Contract,441776,842,0.56,0,133397,2021-02-10
9068,33,Female,Kolkata,Banker,Contract,577422,316,0.09,0,117491,2020-12-26
9069,35,Non-binary,Ahmedabad,Sales,Contract,1710837,647,0.6,12318,289089,2025-04-29
9070,39,Non-binary,Nagpur,Sales,Salaried,766867,850,0.25,0,77270,2020-10-19
9071,28,Non-binary,Delhi,Sales,Contract,311810,638,0.18,860081,138443,2021-12-30
9072,39,Male,Pune,Product Manager,Contract,347818,306,0.0,0,1052,2022-05-27
9073,26,Non-binary,Vadodara,Consultant,Freelance,1768140,536,0.41,882650,199519,2022-09-06
9074,29,Female,Delhi,Product Manager,Contract,412889,658,0.16,49973,123610,2025-09-30
9075,40,Male,Surat,Data Scientist,Salaried,705544,821,0.38,36372,244639,2023-06-06
9076,40,Female,Kolkata,Designer,Freelance,1344156,400,0.22,782189,194045,2024-04-02
9077,40,Non-binary,Pune,Banker,Salaried,300534,423,0.21,9088,1052,2025-07-10
9078,32,Female,Delhi,Product Manager,Freelance,315614,351,0.16,0,27208,2022-04-17
9079,35,Non-binary,Bengaluru,Data Scientist,Contract,767573,476,0.57,0,219146,2021-06-25
9080,32,Non-binary,Ahmedabad,Sales,Contract,1175476,340,0.2,0,173943,2021-06-27
9081,40,Male,Chennai,Banker,Contract,1936244,531,0.14,0,12244,2024-10-24
9082,30,Non-binary,Jaipur,Banker,Salaried,1021882,822,0.51,963612,211134,2022-06-28
9083,29,Non-binary,Nagpur,Designer,Salaried,300534,774,0.39,24836,63331,2023-07-08
9084,39,Non-binary,Nagpur,Data Scientist,Salaried,395234,786,0.29,23245,109834,2025-01-26
9085,31,Female,Jaipur,Data Scientist,Salaried,300534,453,0.28,7667,50445,2022-10-13
9086,40,Non-binary,Ahmedabad,Consultant,Contract,1626801,436,0.4,0,230468,2020-12-10
9087,27,Non-binary,Ahmedabad,Banker,Salaried,532864,531,0.6,16724,157962,2022-07-24
9088,27,Male,Mumbai,Data Scientist,Contract,1998831,335,0.31,106827,450106,2021-03-24
9089,27,Non-binary,Pune,Sales,Contract,1398179,628,0.48,0,193294,2020-11-28
9090,24,Female,Kolkata,Designer,Salaried,1767803,300,0.05,0,147077,2022-06-24
9091,28,Non-binary,Vadodara,Banker,Contract,1908186,336,0.43,699561,181556,2022-01-02
9092,29,Female,Surat,Consultant,Salaried,1642317,850,0.14,17705,147203,2023-12-12
9093,26,Female,Pune,Product Manager,Contract,1408836,510,0.6,0,384871,2025-07-05
9094,30,Female,Hyderabad,Data Scientist,Salaried,452291,608,0.6,0,318798,2021-12-22
9095,30,Non-binary,Kolkata,Data Scientist,Contract,591697,300,0.42,0,91793,2023-08-05
9096,34,Male,Kolkata,Consultant,Contract,965297,480,0.36,655677,484339,2021-08-12
9097,25,Female,Hyderabad,Sales,Freelance,621890,675,0.6,139478,149352,2024-10-31
9098,40,Non-binary,Chennai,Designer,Salaried,708073,363,0.41,15659,113009,2021-08-10
9099,24,Non-binary,Jaipur,Sales,Contract,1766107,321,0.15,425713,494738,2022-06-18
9100,24,Male,Hyderabad,Sales,Contract,1771165,670,0.6,0,171434,2023-12-10
9101,38,Non-binary,Mumbai,Sales,Contract,1998831,611,0.13,999134,170455,2025-10-01
9102,40,Female,Kolkata,Banker,Salaried,351991,524,0.43,0,42008,2023-10-27
9103,39,Non-binary,Delhi,Product Manager,Freelance,1998831,302,0.45,932355,204874,2023-02-14
9104,24,Non-binary,Bengaluru,Consultant,Freelance,1695131,311,0.24,166015,22168,2022-03-09
9105,28,Female,Hyderabad,Sales,Contract,1816089,300,0.39,693132,379968,2022-04-15
9106,38,Non-binary,Bengaluru,Product Manager,Contract,300534,300,0.27,29057,209082,2021-03-05
9107,24,Female,Surat,Designer,Freelance,494510,456,0.25,0,149875,2022-08-12
9108,26,Male,Bengaluru,Product Manager,Contract,1998831,300,0.44,434,99696,2022-05-09
9109,27,Male,Bengaluru,Sales,Contract,466365,494,0.12,323052,380608,2025-10-01
9110,40,Male,Mumbai,Banker,Salaried,1055145,413,0.6,279859,458718,2022-07-20
9111,30,Female,Kolkata,Banker,Freelance,764725,379,0.31,36839,1052,2022-12-01
9112,39,Non-binary,Chennai,Product Manager,Salaried,1698608,687,0.47,4342,273036,2024-04-24
9113,36,Female,Pune,Product Manager,Salaried,390188,847,0.57,719590,278095,2023-09-22
9114,31,Non-binary,Lucknow,Designer,Freelance,1290601,517,0.59,0,49921,2025-10-01
9115,23,Non-binary,Kolkata,Banker,Contract,1998831,485,0.4,19094,138203,2025-10-01
9116,38,Male,Jaipur,Banker,Salaried,1817627,321,0.54,118665,262738,2022-09-19
9117,40,Male,Bengaluru,Product Manager,Contract,1115538,653,0.16,821835,474042,2025-10-01
9118,31,Non-binary,Indore,Data Scientist,Contract,936279,481,0.34,0,68532,2022-05-20
9119,40,Male,Vadodara,Sales,Contract,502494,313,0.02,0,213012,2025-06-29
9120,40,Female,Ahmedabad,Banker,Contract,1876550,300,0.03,0,408963,2022-09-07
9121,31,Male,Vadodara,Designer,Freelance,1539749,675,0.6,0,56404,2022-11-14
9122,40,Male,Nagpur,Sales,Freelance,442505,498,0.12,0,196214,2022-02-05
9123,29,Male,Nagpur,Designer,Salaried,723113,522,0.25,27461,212151,2022-07-20
9124,32,Female,Ahmedabad,Designer,Salaried,577408,326,0.3,30291,377011,2022-08-18
9125,23,Male,Delhi,Designer,Freelance,300534,353,0.22,0,86469,2022-09-24
9126,36,Male,Bengaluru,Software Engineer,Salaried,300534,300,0.17,0,324522,2022-04-15
9127,36,Male,Nagpur,Banker,Salaried,887323,617,0.6,659835,217166,2022-11-23
9128,35,Non-binary,Indore,Sales,Contract,745195,381,0.6,619401,38862,2022-11-11
9129,39,Non-binary,Jaipur,Software Engineer,Salaried,1393214,673,0.5,0,363143,2023-07-23
9130,30,Female,Ahmedabad,Software Engineer,Salaried,1793735,451,0.6,376144,141409,2024-03-09
9131,31,Non-binary,Ahmedabad,Designer,Contract,1505817,300,0.26,0,78588,2023-07-18
9132,40,Male,Ahmedabad,Designer,Freelance,1230489,496,0.42,598527,286600,2021-08-08
9133,27,Female,Chennai,Banker,Salaried,1600058,360,0.6,66792,93553,2021-09-28
9134,27,Non-binary,Lucknow,Software Engineer,Salaried,1411755,697,0.0,292732,1052,2024-06-20
9135,25,Male,Surat,Product Manager,Freelance,1859610,494,0.6,0,89218,2022-10-21
9136,40,Non-binary,Kolkata,Software Engineer,Salaried,300534,679,0.54,687187,133212,2020-10-03
9137,33,Female,Surat,Software Engineer,Freelance,1766995,405,0.6,0,1052,2020-10-13
9138,35,Male,Kolkata,Product Manager,Contract,1646213,393,0.0,0,21956,2022-10-08
9139,39,Male,Indore,Data Scientist,Salaried,1865669,585,0.6,18015,332145,2024-12-28
9140,33,Female,Delhi,Banker,Contract,1874500,321,0.29,432366,459068,2022-10-06
